id,director,keywords,genres
280922,Jake Hoffman,artist|musician|escape|classic|car,Romance|Drama
221667,Bertrand Bonello,biography|fashion designer|fashion,Drama
331727,Joey Ansah,martial arts,Adventure|Action
244562,Carter Smith,,Drama|Thriller
288445,Jeremy Berg,sister sister relationship|lake|alien object,Thriller|Horror|Science Fiction
262840,Lowell Dean,exploitation|cop|werewolf,Horror|Comedy
254188,Nicholas McCarthy,evil|real estate agent,Horror
290382,Sean Evans|Roger Waters,,Music
253270,Jen McGowan,wheelchair|friendship|single mother|punk rocker|woman director,Drama|Comedy
273621,John Stockwell,,Action
280002,Casey La Scala,apocalypse|wedding|end of times,Thriller|Horror
256284,Ben Demaree,,Adventure|Action
261041,Ian Cheney,food,Documentary
253283,Liz Tuccillo,romance|cancer|comedy|auto accident|woman director,Comedy|Drama|Romance
244580,Jeff Preiss,1970s|jazz|heroin|failure|biography,Drama|Music
283161,Roger Allers,woman director,Animation
269711,Kyungmin Woo,futuristic|spaceship|alien|alien planet|disaster,Animation|Comedy|Science Fiction
284711,Kevin O'Neill,monster|octopus|giant monster|decapitation|scientist,TV Movie|Science Fiction|Action|Adventure|Horror
262340,Ben Kellett,brendan ocarrol,Comedy
251736,Alex Ross Perry,writer|narcissist,Comedy|Drama
266442,Zatella Beatty,woman director,Documentary
228108,Gren Wells,father-son relationship|road trip|tourette syndrome|woman director|cremation,Comedy|Drama
312497,Mairzee Almas|Nick Copus|Robert Lieberman,woman director,Drama|Science Fiction|TV Movie
267804,Pierre Salvadori,,Drama|Comedy
286657,Oklahoma Ward,alien|tunnel,Thriller|Science Fiction|Horror
256876,Gabe Polsky,biography|sport|hockey,Documentary|History
246743,Joe Berlinger,biography,Crime|Documentary
282248,Jack Bryan,,Thriller
222649,Jon Stewart,prison|biography|reporter|interrogation|iran,Drama
250761,Rory Kennedy,vietnam|vietnam war|woman director|vietnamese refugees|fall of saigon,War|Documentary
287703,,"College freshman Si-ying gets a part-time job at â€œCafe. Waiting. Loveâ�?coffee shop, where she befriends Abusi, a tomboyish barista who can make any coffee the customers request, the beautiful and mysterious cafe owner, and Zeyu, the boy who always sits in the same spot in the cafe who seems to be very popular with girls and on whom Si-ying develops an instant crush.",Edko Films|Star Ritz Productions Co Ltd|Amazing Film Studio
254772,Rachid Bouchareb,sheriff|revenge|ex-con,Crime|Drama
277237,Gerard Johnson,london|bad cop,Drama|Crime
296626,Alexander Yellen,profession|evil doll|possession|murder|problem child,Mystery|Thriller|Horror
257451,Mike Clattenburg,,Comedy
285841,Charles BinamÃ©,mental institution|mind game,Drama
285838,Blaine Thurier,,Comedy
260535,Alex Zamm,,Comedy
279973,Brian Brough,,TV Movie|Drama
374430,Carl Tibbetts,artificial intelligence|confession|technology|murder|justice,Drama|Horror|Mystery|Science Fiction|Thriller
274626,Brett Simmons,predator|vacation|animal,Thriller|Horror
253287,Simon Helberg|Jocelyn Towne,paris|new york|florist|engagement|break-up,Comedy|Romance
256561,,competition|video game|esports|dota 2,Documentary
180296,David Wain,,Comedy
288154,Paul Tarnopol,new jersey|nudity|exploitation|gore|spoof,Horror|Comedy
292985,Rudy Bednar,animation|making of,Documentary
274899,Seth Grossman,supernatural|drug rehab|intervention|demonic possession|found footage,Thriller|Horror
282297,Kip Anderson|Keegan Kuhn,climate change|cow|food|environment|sustainable,Documentary
279661,Joshua Zeman|Rachel Mills,,History|Crime|Horror|Documentary
272602,Sean Mullin,immigrant|iraq|stand up comedian|veteran|iraq veteran,Drama|Romance|Comedy
287935,Roger Spottiswoode,canada|human being-animal relationship|polar bear|bear|winter & snow,Family|Adventure
300441,Tim Hill,teenager|talking cat|christmas,afghanistan|war in afghanistan|improvised explosive device
254005,ÃdÃ¡m CsÃ¡szi,homophobia|homosexuality|gay romance|threesome,Drama
268508,Patrick McManus,mummy,Horror
254047,Matt Berman,,Comedy|Romance
409696,Nate Cash,,Adventure|Animation|Family|Fantasy
250643,Michael Rossato-Bennett,,Documentary
250551,Ali Zafar,love triangle|friendship|two man army|train|gangster,Action|Crime|Drama
250230,Fatih Akin,,History|Drama
267795,Agnieszka Holland,supernatural|woman director,Thriller|Drama|Horror|Mystery
244534,Joe Swanberg,family|christmas,Comedy|Drama
249926,John Alexander,friendship|train|journey|romantic drama|married,Romance|Drama
251979,Bruce MacDonald,biography|christian|romance,Romance|Adventure|Drama
298931,Stephen Daldry|Brett Sullivan,,Drama|Music|Comedy
279828,Rodrigo GarcÃ­a,based on novel|dystopia|love|teenager|failed tv pilot,Adventure|Fantasy|Romance|Science Fiction
295315,Isaac Feder,,Romance|Comedy
295144,Julian Farino,drama|soccer|intellectual disability,Drama|TV Movie
277594,Nick Lyon,greece|ancient greece|hercules,Adventure|Action
276137,Michael Hewitt|Dermot Lavery,sport|motor-bike accident|motorcycle|motorcycle racing|road racing,Documentary
258152,Kelsey Mann,,Comedy|Animation
289239,Peter Hewitt,halloween|sequel|based on a children's book|ghost,Family|Fantasy|Horror
242754,Simon Cellan Jones,gold rush|tv mini-series,Drama|History
250665,Jeffrey Radice,baseball|drug rehabilitation,Documentary
255278,Kevin Carraway,religion|demon|evil|satanic,Thriller
113091,Anton King,,Comedy|Romance
220471,Christian E. Christiansen,supernatural|suspense,Horror|Thriller
285270,Will Bakke,charity|college|money|fake believers,Drama|Comedy
296370,,dance|dance-off,Romance|Music|Comedy
289333,Shannon Hartman,stand-up|stand up comedy,Comedy
308571,Jay Karas,stand up comedy,Comedy
288463,Gabe Turner,london|violence|clans|suburban|two generation,Crime|Thriller
250114,Jordan Vogt-Roberts,,Comedy|Documentary
305276,J.M.R. Luna,,Drama|Action|Crime
290802,AndrÃ© Singer,world war ii,Documentary
250700,Chapman Way|Maclain Way,,Documentary
253046,Jared Cohn,women in prison,Crime|Drama|Thriller
292607,Nicholas Mross,technology|money,Documentary|History
284298,Ning Hao,love,Comedy|Romance
252444,Marco Polo Constandse,wedding,Comedy|Romance
264555,Doug Campbell,jealousy|manipulation|murder,Drama|Thriller
242083,David Cross,talent|delusion|fame|teenager|viral video,Drama|Comedy
298935,J.C. Khoury,new york city|graduate student,Romance|Comedy|Drama
299729,Chris Moukarbel,new york|graffiti|chaos|art,Documentary
292483,Shane Dawson,sex|thanksgiving|friendship|high school|love,Comedy
288789,Robert Kenner,climate change,Documentary
265964,FrÃ©dÃ©ric Schoendoerffer,,Thriller
251227,Chris Riedell|Nick Riedell,,Comedy
250578,Christian Larson,,Documentary|Music
290336,Mo Ali,london|assassin|serbian|commando|revenge plot,Thriller|Crime|Action|Drama
284470,Zak Penn,video game|history|atari|landfill,Documentary
265018,Alastair Orr,panama|tourist|waterfall|vacation|party,Horror
287767,Pradeep Sarkar,,Thriller|Action|Drama
277231,Amelle Chahbi,,Romance|Comedy
306963,Erik Wernquist,,Science Fiction
283330,Mia Hansen-LÃ¸ve,paris|france|dj|woman director,Drama|Music
260947,Darin Scott,obsession|oregon|independent film,Mystery|Thriller
297462,Rik Swartzwelder,free spirit|frat boy,Romance|Drama
256273,Manny Rodriguez|Jay Lavender,concert film,Comedy
291157,Shashanka Ghosh,,Comedy|Romance
147778,Des Doyle,television|production,Documentary
294690,Ryan Little,,War|Action|Drama
256347,Joe Johnston,,Thriller
278878,Eric Kissack,parody|farce|breaking the fourth wall,Comedy|Western
276729,Nickolas Dylan Rossi,biography|music,Documentary
267872,Sebastian Junger,war in afghanistan,Documentary
276918,Dinesh D'Souza|John Sullivan,,Documentary
295588,Dylan Baker,sport|family,Drama
275657,Eddie Martin,skateboarding|drug,Documentary
296244,Kostas Ouzas|Nick Kozakis,australian|rural setting|gender roles|zombie apocalypse,Drama|Horror
288587,CÃ©dric Kahn,,Drama
263111,Jay Chapman,,Comedy
297098,James Yukich,stand up comedy,Comedy
250777,Jennifer M. Kroot,woman director,Documentary
256503,The journey. The music. The legacy.,"Time Is Illmatic is a feature length documentary film that delves deep into the making of Nas' 1994 debut album, Illmatic, and the social conditions that influenced its creation.",Tribeca Film|Illa Films
301235,,,Documentary
286372,Michael G. Bartlett,kidnapping|brutality|violence|teenager|discovery,Thriller|Horror|Mystery
276922,Paul Leyden,horror|thriller|mysterious,Horror
267463,J.C. Calciano,,Romance|Comedy
300900,Joseph J. Lawson,world war ii|tank|battle of the bulge|mockbuster,War|Action
286256,Mauro Lima,brazilian|biography|music|drama|documentary,Documentary|Drama|Music
203819,John Curran,biography|australia|based on true story|desert|outback,Adventure|Drama
264166,Marshall Curry,revolution|libya,Documentary
169760,Jillian Schlesinger,biography|woman director,Adventure|Documentary
261857,Jody Lee Lipes,,Documentary|Music
289339,Lance Bangs,stand-up|stand up comedy,Comedy
347520,Chris Carter,,Mystery|Drama|Fantasy
242088,Michael Winterbottom,,Comedy|Drama
283322,Toa Fraser,new zealand|maori|revenge|historical society|tribal warfare,Action
284288,Omung Kumar,sporting event,Drama
250798,Nadav Schirman,israel,Documentary
298077,Tomek Baginski,future|apprentice|telekinesis|mind control|space,Science Fiction
298533,David Storey,,Family|Comedy
250666,Jesse Moss,north dakota|human rights|oil industry,Drama|Documentary
314065,Nick Willing,haunted house|yorkshire england|ghost,Mystery|Horror
303281,Krishna D.K.|Raj Nidimoru,,Comedy
291155,Kurt Engfehr,lifestyle|diet|sequel|advocacy,Documentary
291343,Sebastian Dehnhardt,biography|sport|basketball|dallas mavericks,Documentary
250769,Greg Whiteley,politician|republican party|presidential debate|presidential elections,Documentary
298653,Audrey Cummings,babysitter|halloween|high school|horror|home invasion,Horror|Thriller
286101,Nicolas Castro,,Comedy
262903,David Dhawan,coming of age,Romance|Comedy
250745,Amir Bar-Lev,american football|child molester,Documentary
245158,Robert May,,Documentary|Thriller
279992,David Gregory,remake|behind the scenes,Documentary
296690,Shaad Ali,,Drama|Action|Crime
320420,Jonathon Narducci,mail order bride,Documentary
309049,Sacha Bennett,,Crime
283201,Homi Adajania,,Romance|Comedy|Drama
283559,Paul Dugdale,live concert|one direction,Documentary|Music
273997,Alex Holmes,,Documentary
276928,Shashank Khaitan,,Drama|Comedy|Romance
286817,Marina Rice Bader,lesbian|woman director,Romance|Drama
250668,Tracy Droz Tragos|Andrew Droz Palermo,woman director,Documentary
258614,James Erskine,,Documentary
288301,David Thorpe,homosexuality,Documentary
11,George Lucas,android|galaxy|hermit|death star|lightsaber,Adventure|Action|Science Fiction
691,Lewis Gilbert,london|submarine|england|assassination|spy,Adventure|Action|Thriller
11319,John Lounsbery|Wolfgang Reitherman|Art Stevens,mouse|baby-snatching|bottle|albatros|rescue,Fantasy|Family|Animation|Adventure
703,Woody Allen,neurosis|comedian|job interview|love|singer,Comedy|Drama|Romance
11114,Don Chaffey,farm|friendship|part live action|escape|dragon,Fantasy|Animation|Comedy|Family
840,Steven Spielberg,indiana|obsession|extraterrestrial technology|evacuation|blackout,Science Fiction|Drama
5902,Richard Attenborough,netherlands|world war ii|operation market garden|panzer|british soldier,Drama|History|War
250480,John Lounsbery|Wolfgang Reitherman,dream sequence|winnie the pooh|cartoon bear|cartoon tiger,Animation|Family
14140,Vincent McEveety,auto mechanic|automobile racing|smart car|monte carlo rally|the love bug,Romance|Comedy|Family|Action|Adventure
11940,Sam Wanamaker,monster|step mother,Action|Adventure|Family|Fantasy|Science Fiction
25388,Dick Richards,gypsy|middle east|foreign legion|wilderness|archaeologist,Action|Adventure|Drama|War
11009,John Badham,dancing master|dance performance|lover (female)|dancing scene|disco,Drama|Music
12535,Mel Brooks,industrialist|vertigo|hitman|lighthouse|spoof,Comedy|Music
11006,Hal Needham,sheriff|bride|smuggling|road movie,Action|Adventure|Comedy
5205,George Butler|Robert Fiore,training|sport|gym|bodybuilding competition,Documentary
17689,Clint Eastwood,ambush|prostitute|helicopter|showdown|bus,Drama|Action|Crime|Thriller
10839,Sam Peckinpah,world war ii|german|russian|troops|battle for power,Drama|Action|History|War
12637,Martin Scorsese,new york|jazz|saxophonist|falling in love,Drama|Music|Romance
11590,George Roy Hill,small town|sport|ice hockey|violence|team owner,Drama|Comedy
19067,Ridley Scott,fencing|russian front|napoleonic wars|pistol duel|sword duel,Drama|War
42222,Fred Zinnemann,friends|playwright,Drama
49126,Robert Wise,based on novel|nightmare|stranger,Fantasy|Drama|Horror|Thriller
11586,John Boorman,exorcism|examination|pact with the devil|possession|priest,Horror|Thriller|Fantasy
7227,Jerry Jameson,stewardess|pilot|hijacking|painting|boeing 747,Action|Adventure|Drama|Thriller
11834,Terry Gilliam,father-son relationship|dream|new love|village|weltverbesserer,Fantasy|Comedy
985,David Lynch,baby|mutant|claustrophobia|nightmare|parents-in-law,Science Fiction|Fantasy|Horror|Drama
21948,John Flynn,vietnam veteran|repayment|revenge,Action|Crime|Drama|Thriller
26842,Moustapha Akkad,islam|muslim|war|religion|historical fiction,Adventure|Drama|Action|History
1362,"Jules Bass|Arthur Rankin, Jr.",elves|dwarves|orcs|rivendell|robbery,Adventure|Animation|Family
4199,Mike Newell,mistake in person|plan|royalty|twin,History|Adventure
50374,John Frankenheimer,thriller|american football stadium|dirigible,Action|Adventure|Drama|Thriller
14612,Norman Tokar,,Family
47474,Ingmar Bergman,suspense,Drama|Mystery
47914,J. Lee Thompson,based on novel|wyoming|saloon|buffalo|native american,Western
12707,Michael Anderson,ship|whale|marine biologist|newfoundland|killer whale,Drama|Adventure|Horror
38985,William Friedkin,dynamite|car journey|nicaragua|criminal|explosives,Action|Thriller|Adventure
72277,Peter Weir,australia,Drama|Thriller|Mystery
24032,Carl Reiner,god,Fantasy|Comedy
41662,Robert Altman,independent film|expectant mother|still birth,Drama
30315,John 'Bud' Cardos,hotel|small town|siege|independent film|corpse,Horror|Science Fiction
24655,Elliot Silverstein,small town|supernatural|suspense|desert,Horror|Mystery
16220,Ralph Bakshi,elves|assassin|technology|mutant|world war ii,Animation|Fantasy|Science Fiction
10670,James Goldstone,bomb|terrorist|fbi|blackmail|investigation,Action|Thriller
12262,Wes Craven,rape|mutation|government|murder|blood,Horror
18775,Donald Cammell,artificial intelligence|man vs machine|rape|technology|computer,Horror|Science Fiction
11598,John Landis,journalism|commercial|television|tv show|manipulation of the media,Comedy
26932,Don Taylor,experiment|mutant|island|genetics|hybrid,Science Fiction
26517,George A. Romero,vampire|blood|razor blade,Horror
20416,Peter Yates,diving|ocean|female nudity|based on novel|treasure,Mystery|Thriller|Adventure
42218,Bert I. Gordon,florida|mutant|everglades|radioactive|independent film,Horror|Science Fiction
64976,William Girdler,snake|camping|wolf|bird|wilderness,Science Fiction|Horror|Thriller
18196,Michael Winner,secret society|hell|hellgate|model|demon,Horror|Drama|Mystery
14741,Herbert Ross,theatre play,Comedy|Romance
33665,John Cassavetes,alcohol|stalker|independent film|obsessed fan,Drama
29437,David Cronenberg,nudity|vampire|montreal|motor-bike accident|murder,Horror|Science Fiction
26680,Ken Wiederhorn,nazis|zombies island|campy|deserted island,Horror
20785,Jim Henson,holiday,Drama|Comedy|Family
19995,James Cameron,culture clash|future|space war|space colony|society,Action|Adventure|Fantasy|Science Fiction
16869,Quentin Tarantino,paris|guerilla|cinema|self sacrifice|dynamite,Drama|Action|Thriller|War
12437,Patrick Tatopoulos,prison|underworld|slavery|castle|vampire,Fantasy|Action|Adventure|Science Fiction|Thriller
767,David Yates,witch|broom|school of witchcraft|magic wand|magic broomstick,Adventure|Fantasy|Family
14160,Bob Peterson|Pete Docter,central and south america|balloon|animation|title spoken by character|floating in the air,Animation|Comedy|Family|Adventure
13475,J.J. Abrams,spacecraft|teleportation|space mission|parachute|time travel,Science Fiction|Action|Adventure
534,McG,saving the world|artificial intelligence|prophecy|san francisco|cyborg,Drama|Action|Thriller|Science Fiction
17654,Neill Blomkamp,slum|street gang|refugee camp|extraterrestrial technology|new zealand,Action|Thriller|Science Fiction
10528,Guy Ritchie,detective|scotland yard|coffin|black magic|arrest,Adventure|Drama|Action|Comedy|Thriller
19913,Marc Webb,date|sex|jealousy|fight|architect,Comedy|Drama|Romance
8355,Carlos Saldanha,ice age|bridge|insanity|jungle|dinosaur,Animation|Comedy|Family|Adventure
18785,Todd Phillips,underwear|tiger|stag night|hangover|lost weekend,Comedy
13183,Zack Snyder,dc comics|secret identity|mass murder|retirement|based on comic book,Action|Mystery|Science Fiction
14161,Roland Emmerich,white house|u.s. president|indian|ambulance|loss of father,Action|Adventure|Science Fiction
12244,Shane Acker,man vs machine|hope|post-apocalyptic|dystopia|friendship,Action|Adventure|Animation|Science Fiction|Thriller
13448,Ron Howard,rome|vatican|symbolism|christian|illuminati,Thriller|Mystery
10198,Ron Clements|John Musker,based on novel|voodoo|kiss|princess|animation,Romance|Family|Animation|Music
22881,John Lee Hancock,american football|adoption|education|private school|sport,Drama
19908,Ruben Fleischer,survival|zombies|twinkie|zombie spoof|body count,Comedy|Horror
18239,Chris Weitz,moon|cinema|werewolf,Adventure|Fantasy|Drama|Romance
10184,Ken Kwapis,relationship|ensemble cast|duringcreditsstinger,Comedy|Romance|Drama
14869,Stephen Sommers,terrorist|secret|hostage|technology|warhead,Adventure|Action|Thriller|Science Fiction
18240,Anne Fletcher,fictitious marriage|deportation|immigration law|romantic comedy|alaska,Comedy|Romance|Drama
15159,Harald Zwart,diamond|clouseau|pink panther,Comedy|Mystery
20943,Robert Luketic,romantic comedy|romance|tv morning show|relationship|opposites attract,Comedy|Romance
22794,Phil Lord|Christopher Miller,weather|food|science,Animation|Comedy|Family
10315,Wes Anderson,fox|tree|peasant|revenge|title spoken by character,Adventure|Animation|Comedy|Family
14836,Henry Selick,dream|eye|stuffed animal|parallel worlds|button,Animation|Family
18360,Shawn Levy,museum|theodore roosevelt|duringcreditsstinger|amelia earhart|smithsonian,Adventure|Fantasy|Action|Comedy|Family
16996,Burr Steers,high school|bullying|high school basketball|fake identity|adult as a child,Comedy
17979,Robert Zemeckis,holiday|victorian england|money|christmas eve|scrooge,Animation|Drama
24122,Bart Freundlich,new york|nanny|cheating husband|divorce|older woman younger man relationship,Comedy|Romance
7980,Peter Jackson,rape|1970s|evidence|tree|afterlife,Fantasy|Drama
14560,Steve Carr,security guard|duringcreditsstinger,Action|Adventure|Comedy|Family
28178,Lasse HallstrÃ¶m,japanese|loyalty|human being-animal relationship|friendship|friends,Drama|Family
22803,F. Gary Gray,tattoo|secret passage|baseball bat|deal|explosion,Drama|Crime|Thriller
22825,Richard Kelly,experiment|homicide|key|sacrifice|research,Thriller|Science Fiction
15092,Mark Neveldine|Brian Taylor,female nudity|prostitute|horse race|heart|strip club,Action|Thriller|Crime
19898,Christian Alvart,dystopia|spaceship|survival|mission,Action|Horror|Mystery|Science Fiction|Thriller
25475,Klay Hall,friendship|based on a children's book|anger issues|inspired by novel,Animation|Family|Adventure|Fantasy
16871,Sam Raimi,curse|psychologist|co-worker|psychic|button,Horror|Thriller
37707,Vincenzo Natali,dna|genetics|gene manipulation|genetic engineering|biological experiment,Thriller|Science Fiction
13811,Alex Proyas,cataclysm|code|drawing and painting|suspense|end of the world,Action|Adventure|Drama|Mystery|Science Fiction
17431,Duncan Jones,moon|isolation|title spoken by character|cloning|moon base,Science Fiction|Drama
19585,Hoyt Yeatman,dyr|duringcreditsstinger,Fantasy|Action|Adventure|Family|Comedy
19824,Harvey Glazer,college|sequel|prequel|national lampoon serie,Comedy
18487,Tony Scott,hostage|new york city|new york subway|subway train|stock market,Thriller|Drama|Crime
23082,Ricky Gervais|Matthew Robinson,,Comedy|Romance|Fantasy
20048,P.J. Hogan,new york|based on novel|shop|department store|shopping mall,Comedy|Romance
12556,Mark Waters,womanizer|love|wedding|aftercreditsstinger|duringcreditsstinger,Fantasy|Comedy|Romance
18501,Mark Neveldine|Brian Taylor,dystopia|mind control|gun battle|wrongful imprisonment|dystopic future,Action|Thriller|Science Fiction
19543,Don E. FauntLeRoy,experiment|anaconda|killer snake,Action|Horror|Science Fiction
31011,Jaco Van Dormael,surrealism,Science Fiction|Drama|Romance|Fantasy
19899,Peter Billingsley,island|married couple|yoga|tahiti|couples therapy,Comedy|Romance
7445,Jim Sheridan,brother brother relationship|brother-in-law|loss of husband|war in afghanistan|sister-in-law,Drama|Thriller|War
20766,John Hillcoat,post-apocalyptic|dystopia|paternity|duringcreditsstinger,Adventure|Drama
15512,Rob Letterman|Conrad Vernon,alien|giant robot|duringcreditsstinger,Animation|Family|Adventure|Science Fiction
24469,Andrea Arnold,dancing|mother|alcohol|sex|adultery,Drama
24803,Nora Ephron,cooking|book|cookbook|blog|recipe,Romance|Drama
28211,Atom Egoyan,toronto|lesbian|remake of french film|suspicious wife|female doctor,Drama|Thriller|Mystery
11322,Michael Mann,cinema|hiding place|machinegun|prison guard|escape from prison,History|Crime|Drama
25472,David Soren,holiday,Family|Animation
19994,Karyn Kusama,bloodthirstiness|high school|sexual murder|horror|gore,Comedy|Horror
21208,Jaume Collet-Serra,nun|deaf-mute|orphan|all girl|troubled marriage,Horror|Thriller|Mystery
23706,Phil Traill,blind date|eccentric|aftercreditsstinger|crossword puzzle|mine shaft,Comedy
19912,David R. Ellis,car race|dying and death|plan|stock-car-race|car crash,Horror|Mystery
23398,Betty Thomas,animal in title|chipmunk|cgi|based on tv series|aftercreditsstinger,Comedy|Family|Animation|Fantasy|Music
36419,Agnieszka Wojtowicz-Vosloo,wheelchair|nightmare|funeral|injection|casket,Drama|Horror|Mystery|Thriller
10521,Gary Winick,bride|friendship|engagement|rivalry|wedding,Comedy
25793,Lee Daniels,aids|illiteracy|song|unwillingly pregnant|balloon,Drama
16995,Kevin Macdonald,corruption|assassination|detective|journalist|assassin,Action
13788,David S. Goyer,,Horror|Thriller|Mystery
12572,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,new york|city portrait|woman director,Drama|Comedy|Romance
16538,John Hamburg,poker|bondage|blow job|duringcreditsstinger,Comedy
11323,Steven Soderbergh,agriculture|company|witness to murder,Comedy|Crime|Drama|Thriller
13836,Andy Fickman,spacecraft|laser|teleportation|telekinesis|alien,Adventure|Family|Fantasy|Science Fiction|Thriller
28355,Christian Alvart,child abuse|detective|social worker|supernatural|murder,Horror|Mystery|Thriller
18947,Richard Curtis,great britain|musical|rock|pirate radio|swinging 60s,Drama|Comedy
23823,Declan O'Brien,cannibal,Horror|Thriller
19901,Michael Spierig|Peter Spierig,female nudity|sunrise|waitress|experiment|rain,Fantasy|Horror|Action|Thriller|Science Fiction
24420,Robert Schwentke,chicago|sex|based on novel|nudity|diary,Drama|Romance|Fantasy
13532,Kyle Newman,fan|road trip|fan culture|science fiction|rivalry,Adventure|Comedy
17609,Lars von Trier,female nudity|sex|symbolism|nudity|therapist,Drama|Horror|Thriller
49391,Julian Fellowes,time travel|ghost story,Adventure|Fantasy|Drama
25643,Brandon Camp,hotel|florist|grief|forest|seminar,Drama|Romance
13455,Paul McGuigan,psychokinesis|mind control|secret government organization|clairvoyance|hong kong,Action
26390,Antoine Fuqua,female nudity|tattoo|gambling|corruption|father-son relationship,Crime|Drama|Thriller
22804,Kevin Greutert,aftercreditsstinger,Horror|Mystery
18320,Jean-Marc VallÃ©e,royal family|biography|royalty|period drama|queen victoria, a physics professor at a quiet Midwestern university
12403,David Twohy,hawaii|honeymoon|double murder|murder,Thriller|Mystery|Adventure
19918,David Mackenzie,sex|seduction|gigolo|callboy|party,Comedy
22787,Dominic Sena,airplane|corpse|stich,Action|Crime|Mystery|Thriller
14254,Charles Guard|Thomas Guard,evil stepmother|eurocopter ec 120|evil woman|white dress|unsent letter,Drama|Horror|Thriller
17740,Timothy Linh Bui,coffin|cocaine|nudity|rose|strip club,Drama
8952,Glenn Ficarra|John Requa,judge|small town|con man|fraud|jail,Comedy|Drama|Romance
34647,Gaspar NoÃ©,unsimulated sex|new french extremism,Fantasy|Drama
34653,Tom Ford,based on novel|suicidal|death of lover|teacher student relationship|lgbt,Drama|Romance
17134,Renny Harlin,police|cops|cat and mouse|family|revenge drama,Action|Adventure|Drama|Thriller
15809,Jesse V. Johnson,hooligan,Action|Drama|Thriller
20453,Rajkumar Hirani,suicide|suicide attempt|college|friends|engineering,Drama|Comedy|Romance
8373,Michael Bay,egypt|sun|chaos|comic book|symbol,Science Fiction|Action|Adventure
10313,Grant Heslov,vietnam veteran|kuwait|new age|staring contest|drug use,Comedy|War
19265,Woody Allen,love at first sight|runaway|age difference|naivety|christian,Comedy|Romance
22832,James McTeigue,assassination|assassin|ninja fighter|revenge|ninjas,Action|Crime|Thriller
23367,Todd Graff,new jersey|musical|battle of the bands|teenager|rock band,Comedy|Drama|Family|Music
16523,Spike Jonze,children's book|igloo|wolf costume|swallowed whole|hit with a rock,Family|Fantasy
22897,Nancy Meyers,graduation|ex husband|woman director,Comedy|Romance
28891,Nathan Hope,corruption|waitress|secret|small town|dream,Crime|Drama|Thriller
16258,Seth Grossman,fire|recession|diary|time travel|murder,Science Fiction|Thriller|Drama|Crime
19840,Chris Columbus,cheerleader|graduation|high school|aspen|teenager,Comedy|Romance
22327,Miguel Arteta,based on novel|coming of age|duringcreditsstinger,Drama|Comedy|Romance
18162,Brad Silberling,alien life-form|dinosaur|primate|duringcreditsstinger,Adventure|Comedy|Science Fiction
22954,Clint Eastwood,stadium|south africa|apartheid|nelson mandela|sport,Drama|History
16866,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,flying saucer|alien life-form|spaceship|alien|alien planet,Science Fiction|Animation|Family|Comedy|Adventure
23488,Oliver Parker,,Fantasy|Drama|Thriller
18781,Peter Cornwell,crematorium|hallucination|based on true story|haunting|occult,Thriller|Horror
26123,John Putch,high school|teenager|teen comedy|teenage sexuality|virginity,Comedy
17445,Lauren Montgomery,dc comics|superhero|super powers|woman director,Animation|Science Fiction|Action
24056,Scott Mann,competition|martial arts|assassin|fight|fistfight,Horror|Action|Thriller
17610,Harold Ramis,temple|slavery|stone age|circumcision|hebrews,Comedy|Adventure
39800,Todd Solondz,black comedy|independent film,Comedy|Drama
38448,Neil Jordan,alcohol|mermaid|wedding dress|fishing net|selkie,Drama|Romance
36970,Jacques Perrin|Jacques Cluzaud,ocean|sea|fish|whale|duringcreditsstinger,Documentary|Family
14435,Patrick Lussier,sheriff|miner|delusion|head injury|remake,Mystery|Horror
26505,Luc Besson,,Adventure|Fantasy|Animation|Family
105077,Edward James Olmos,fighter pilot|cylon|body double|human heart,Science Fiction|Action|Adventure|Drama
62320,Yann Arthus-Bertrand,climate change|earth|global warming|water pollution|well,Documentary
22949,Walt Becker,japanese|camp|co-worker|kids|best frends,Comedy|Family
26715,Rick Jacobson,,Drama|Action|Comedy|Thriller|Crime
26428,Alejandro AmenÃ¡bar,christianity|philosophy|egypt|new love|war,Adventure|Drama|History
24238,Adam Elliot,chocolate|birthmark|only child|approach|australia,Animation|Comedy|Drama
22821,Troy Duffy,boston|sheep|friendship|sequel|revenge,Action|Thriller|Crime
11699,Werner Herzog,police brutality|organized crime|policeman|murder investigation|corrupt cop,Drama|Crime
8054,Terry Gilliam,circus|immortality|aftercreditsstinger|duringcreditsstinger|old people,Adventure|Fantasy|Mystery
18476,Jonas Ã…kerlund,police|murder|serial killer,Crime|Drama|Horror|Mystery|Thriller
4597,NimrÃ³d Antal,robbery|homeless person|bank|armored car|truck,Action|Crime|Drama|Thriller
25769,Ã€lex Pastor|David Pastor,beach|desperation|infection|survival|biohazard,Action|Drama|Horror|Science Fiction|Thriller
30432,Robert GuÃ©diguian,paris|resistance|world war ii|ss|armenian genocide,Drama|Foreign|History
45781,Drew Ann Rosenberg,woman director,Comedy
37269,Gil Junger,wedding|money problems|pretend relationship,Comedy|Drama|Romance
24418,Paul Weitz,vampire|spider|wolfman|stew|best friend,Adventure|Fantasy|Action|Thriller
15257,Frank Paur,marvel comic|superhero|wolverine|hulk|norse mythology,Animation|Action|Science Fiction
